time,task,fatigue,skill_level,semaphore_state,sampling_rate,robot_active,collision,episode
0,Rest Period,27.37179566561746,2,GREEN,5.0,False,False,820
15,HMI Supervision,36.78625957347591,2,ORANGE,2.0,False,False,820
30,Material Delivery,49.77326706454231,3,RED,0.1,True,False,820
45,Packaging Preparation,66.45567883927129,4,RED,0.1,True,False,820
0,Rest Period,27.753667292895912,2,GREEN,5.0,False,False,821
15,HMI Supervision,37.92851016696861,2,ORANGE,2.0,False,False,821
30,Material Delivery,50.70255269995418,3,RED,0.1,True,False,821
45,Packaging Preparation,65.39754425493723,4,RED,0.1,True,False,821
0,Rest Period,29.146299608324625,2,GREEN,5.0,False,False,822
15,HMI Supervision,38.93598739681425,2,ORANGE,2.0,False,False,822
30,Material Delivery,53.9509554221059,3,RED,0.1,True,False,822
45,Packaging Preparation,70.76995344854306,4,RED,0.1,True,False,822
0,Rest Period,28.49149234594596,2,GREEN,5.0,False,False,823
15,HMI Supervision,38.48260135492299,2,ORANGE,2.0,False,False,823
30,Material Delivery,51.57066472369933,3,RED,0.1,True,False,823
45,Packaging Preparation,67.47287257778297,4,RED,0.1,True,False,823
0,Rest Period,27.747289783048544,2,GREEN,5.0,False,False,824
15,HMI Supervision,38.29777780803251,2,ORANGE,2.0,False,False,824
30,Material Delivery,51.18060794222503,3,RED,0.1,True,False,824
45,Packaging Preparation,68.58123615011073,4,RED,0.1,True,False,824
0,Rest Period,28.13738334482388,2,GREEN,5.0,False,False,825
15,HMI Supervision,37.918100158974376,2,ORANGE,2.0,False,False,825
30,Material Delivery,51.93306879452207,3,RED,0.1,True,False,825
45,Packaging Preparation,66.79236784522337,4,RED,0.1,True,False,825
0,Rest Period,29.18944826916489,2,GREEN,5.0,False,False,826
15,HMI Supervision,39.98222601857192,2,ORANGE,2.0,False,False,826
30,Material Delivery,53.22862273428219,3,RED,0.1,True,False,826
45,Packaging Preparation,68.00055245538924,4,RED,0.1,True,False,826
0,Rest Period,27.26613801628609,2,GREEN,5.0,False,False,827
15,HMI Supervision,37.319553339959,2,ORANGE,2.0,False,False,827
30,Material Delivery,50.19046845285196,3,RED,0.1,True,False,827
45,Packaging Preparation,66.19255249120002,4,RED,0.1,True,False,827
0,Rest Period,28.880921274041516,2,GREEN,5.0,False,False,828
15,HMI Supervision,39.54966249221303,2,ORANGE,2.0,False,False,828
30,Material Delivery,53.65554206382813,3,RED,0.1,True,False,828
45,Packaging Preparation,69.42311900586294,4,RED,0.1,True,False,828
0,Rest Period,28.48264727709261,2,GREEN,5.0,False,False,829
15,HMI Supervision,38.81279062618359,2,ORANGE,2.0,False,False,829
30,Material Delivery,53.897948376961736,3,RED,0.1,True,False,829
45,Packaging Preparation,68.61709035153544,4,RED,0.1,True,False,829
0,Rest Period,28.719089302880885,2,GREEN,5.0,False,False,830
15,HMI Supervision,38.75822937893604,2,ORANGE,2.0,False,False,830
30,Material Delivery,52.06002431870813,3,RED,0.1,True,False,830
45,Packaging Preparation,69.38952040163453,4,RED,0.1,True,False,830
0,Rest Period,28.534710326632418,2,GREEN,5.0,False,False,831
15,HMI Supervision,37.758144593214446,2,ORANGE,2.0,False,False,831
30,Material Delivery,51.20767413248958,3,RED,0.1,True,False,831
45,Packaging Preparation,66.42105130714755,4,RED,0.1,True,False,831
0,Rest Period,27.40061113201766,2,GREEN,5.0,False,False,832
15,HMI Supervision,36.71691788902166,2,ORANGE,2.0,False,False,832
30,Material Delivery,50.86858973159384,3,RED,0.1,True,False,832
45,Packaging Preparation,66.42655695516112,4,RED,0.1,True,False,832
0,Rest Period,29.077061025336562,2,GREEN,5.0,False,False,833
15,HMI Supervision,38.7893824365931,2,ORANGE,2.0,False,False,833
30,Material Delivery,51.768407145695704,3,RED,0.1,True,False,833
45,Packaging Preparation,67.32286993458177,4,RED,0.1,True,False,833
0,Rest Period,27.38796892530241,2,GREEN,5.0,False,False,834
15,HMI Supervision,36.697705091067185,2,ORANGE,2.0,False,False,834
30,Material Delivery,51.02096045551212,3,RED,0.1,True,False,834
45,Packaging Preparation,67.24846005481558,4,RED,0.1,True,False,834
0,Rest Period,28.455687903730126,2,GREEN,5.0,False,False,835
15,HMI Supervision,39.23813790799087,2,ORANGE,2.0,False,False,835
30,Material Delivery,53.729765222584575,3,RED,0.1,True,False,835
45,Packaging Preparation,69.3709946095448,4,RED,0.1,True,False,835
0,Rest Period,28.163494358601667,2,GREEN,5.0,False,False,836
15,HMI Supervision,38.79665841979114,2,ORANGE,2.0,False,False,836
30,Material Delivery,53.240593923311955,3,RED,0.1,True,False,836
45,Packaging Preparation,69.48921895284721,4,RED,0.1,True,False,836
0,Rest Period,28.472455414881164,2,GREEN,5.0,False,False,837
15,HMI Supervision,39.14326107833863,2,ORANGE,2.0,False,False,837
30,Material Delivery,53.29194511886537,3,RED,0.1,True,False,837
45,Packaging Preparation,68.95339358936351,4,RED,0.1,True,False,837
0,Rest Period,27.943893086551068,2,GREEN,5.0,False,False,838
15,HMI Supervision,38.85803583047385,2,ORANGE,2.0,False,False,838
30,Material Delivery,53.25852654332684,3,RED,0.1,True,False,838
45,Packaging Preparation,68.01986193636239,4,RED,0.1,True,False,838
0,Rest Period,28.59522901631663,2,GREEN,5.0,False,False,839
15,HMI Supervision,39.36285736326109,2,ORANGE,2.0,False,False,839
30,Material Delivery,52.1671156906554,3,RED,0.1,True,False,839
45,Packaging Preparation,67.35277372522005,4,RED,0.1,True,False,839
0,Rest Period,28.760618323345888,2,GREEN,5.0,False,False,840
15,HMI Supervision,39.4690565704821,2,ORANGE,2.0,False,False,840
30,Material Delivery,53.68707493825276,3,RED,0.1,True,False,840
45,Packaging Preparation,69.21499757977963,4,RED,0.1,True,False,840
0,Rest Period,29.2546291167197,2,GREEN,5.0,False,False,841
15,HMI Supervision,39.223490952976185,2,ORANGE,2.0,False,False,841
30,Material Delivery,54.38283069662327,3,RED,0.1,True,False,841
45,Packaging Preparation,69.34459072233975,4,RED,0.1,True,False,841
0,Rest Period,29.20825045409997,2,GREEN,5.0,False,False,842
15,HMI Supervision,38.73188138904051,2,ORANGE,2.0,False,False,842
30,Material Delivery,51.764211236571995,3,RED,0.1,True,False,842
45,Packaging Preparation,68.03951219928936,4,RED,0.1,True,False,842
0,Rest Period,27.99025662418115,2,GREEN,5.0,False,False,843
15,HMI Supervision,38.400391740252516,2,ORANGE,2.0,False,False,843
30,Material Delivery,53.72539338764523,3,RED,0.1,True,False,843
45,Packaging Preparation,69.09295552128923,4,RED,0.1,True,False,843
0,Rest Period,27.539242814652457,2,GREEN,5.0,False,False,844
15,HMI Supervision,36.5871137842416,2,ORANGE,2.0,False,False,844
30,Material Delivery,51.476962732253796,3,RED,0.1,True,False,844
45,Packaging Preparation,69.12941816186225,4,RED,0.1,True,False,844
0,Rest Period,27.476987719023747,2,GREEN,5.0,False,False,845
15,HMI Supervision,36.85175553143707,2,ORANGE,2.0,False,False,845
30,Material Delivery,51.61877925775021,3,RED,0.1,True,False,845
45,Packaging Preparation,69.19380907251187,4,RED,0.1,True,False,845
0,Rest Period,29.04518659405278,2,GREEN,5.0,False,False,846
15,HMI Supervision,38.31699608853172,2,ORANGE,2.0,False,False,846
30,Material Delivery,52.64673080918742,3,RED,0.1,True,False,846
45,Packaging Preparation,68.47148914580416,4,RED,0.1,True,False,846
0,Rest Period,28.668033824333612,2,GREEN,5.0,False,False,847
15,HMI Supervision,39.701486513997445,2,ORANGE,2.0,False,False,847
30,Material Delivery,53.24697910651757,3,RED,0.1,True,False,847
45,Packaging Preparation,69.30703781725968,4,RED,0.1,True,False,847
0,Rest Period,28.64831705014465,2,GREEN,5.0,False,False,848
15,HMI Supervision,39.58014284712016,2,ORANGE,2.0,False,False,848
30,Material Delivery,54.50826159760557,3,RED,0.1,True,False,848
45,Packaging Preparation,71.60436280443565,4,RED,0.1,True,False,848
0,Rest Period,27.78502956910505,2,GREEN,5.0,False,False,849
15,HMI Supervision,37.769478113355376,2,ORANGE,2.0,False,False,849
30,Material Delivery,53.007374037245285,3,RED,0.1,True,False,849
45,Packaging Preparation,67.7670970045814,4,RED,0.1,True,False,849
0,Rest Period,26.89402859474191,2,GREEN,5.0,False,False,850
15,HMI Supervision,36.380001267026365,2,ORANGE,2.0,False,False,850
30,Material Delivery,50.14377136816856,3,RED,0.1,True,False,850
45,Packaging Preparation,66.96248500713656,4,RED,0.1,True,False,850
0,Rest Period,27.615967981772393,2,GREEN,5.0,False,False,851
15,HMI Supervision,38.216698107233356,2,ORANGE,2.0,False,False,851
30,Material Delivery,50.807470509367946,3,RED,0.1,True,False,851
45,Packaging Preparation,66.7841103762928,4,RED,0.1,True,False,851
0,Rest Period,27.35982708929165,2,GREEN,5.0,False,False,852
15,HMI Supervision,38.13242807029769,2,ORANGE,2.0,False,False,852
30,Material Delivery,52.03283646293883,3,RED,0.1,True,False,852
45,Packaging Preparation,69.60837142120033,4,RED,0.1,True,False,852
0,Rest Period,27.306852209501027,2,GREEN,5.0,False,False,853
15,HMI Supervision,36.748309968496734,2,ORANGE,2.0,False,False,853
30,Material Delivery,51.189609533815904,3,RED,0.1,True,False,853
45,Packaging Preparation,68.62486708062784,4,RED,0.1,True,False,853
0,Rest Period,28.08008192251278,2,GREEN,5.0,False,False,854
15,HMI Supervision,38.94235038007658,2,ORANGE,2.0,False,False,854
30,Material Delivery,52.5202695633457,3,RED,0.1,True,False,854
45,Packaging Preparation,67.47692714346191,4,RED,0.1,True,False,854
0,Rest Period,29.132495747979192,2,GREEN,5.0,False,False,855
15,HMI Supervision,38.42101822511377,2,ORANGE,2.0,False,False,855
30,Material Delivery,53.51336604777597,3,RED,0.1,True,False,855
45,Packaging Preparation,69.29464066840335,4,RED,0.1,True,False,855
0,Rest Period,28.30841882539741,2,GREEN,5.0,False,False,856
15,HMI Supervision,37.80920364637245,2,ORANGE,2.0,False,False,856
30,Material Delivery,52.898667845651765,3,RED,0.1,True,False,856
45,Packaging Preparation,67.40594584408623,4,RED,0.1,True,False,856
0,Rest Period,28.383972299244988,2,GREEN,5.0,False,False,857
15,HMI Supervision,39.25724155630308,2,ORANGE,2.0,False,False,857
30,Material Delivery,52.01286129761596,3,RED,0.1,True,False,857
45,Packaging Preparation,69.53229227036164,4,RED,0.1,True,False,857
0,Rest Period,28.13446021298803,2,GREEN,5.0,False,False,858
15,HMI Supervision,37.96906675671565,2,ORANGE,2.0,False,False,858
30,Material Delivery,52.13688792133028,3,RED,0.1,True,False,858
45,Packaging Preparation,68.19675096820214,4,RED,0.1,True,False,858
0,Rest Period,28.363203480376036,2,GREEN,5.0,False,False,859
15,HMI Supervision,39.12861311145454,2,ORANGE,2.0,False,False,859
30,Material Delivery,52.221635620403404,3,RED,0.1,True,False,859
45,Packaging Preparation,69.13436864051833,4,RED,0.1,True,False,859
0,Rest Period,28.747479158755574,2,GREEN,5.0,False,False,860
15,HMI Supervision,38.439068759845206,2,ORANGE,2.0,False,False,860
30,Material Delivery,53.625585180489935,3,RED,0.1,True,False,860
45,Packaging Preparation,68.73464390059547,4,RED,0.1,True,False,860
0,Rest Period,27.134932403864347,2,GREEN,5.0,False,False,861
15,HMI Supervision,37.105703330760626,2,ORANGE,2.0,False,False,861
30,Material Delivery,52.255418334797724,3,RED,0.1,True,False,861
45,Packaging Preparation,68.27889713188868,4,RED,0.1,True,False,861
0,Rest Period,28.85050737821461,2,GREEN,5.0,False,False,862
15,HMI Supervision,38.53882710222361,2,ORANGE,2.0,False,False,862
30,Material Delivery,51.734735533699826,3,RED,0.1,True,False,862
45,Packaging Preparation,66.30102379987196,4,RED,0.1,True,False,862
0,Rest Period,27.43015185816106,2,GREEN,5.0,False,False,863
15,HMI Supervision,36.939420272322465,2,ORANGE,2.0,False,False,863
30,Material Delivery,51.870075089116334,3,RED,0.1,True,False,863
45,Packaging Preparation,67.65066194112822,4,RED,0.1,True,False,863
0,Rest Period,27.268473761524863,2,GREEN,5.0,False,False,864
15,HMI Supervision,36.90012678736802,2,ORANGE,2.0,False,False,864
30,Material Delivery,50.513556806357705,3,RED,0.1,True,False,864
45,Packaging Preparation,66.93382337477543,4,RED,0.1,True,False,864
0,Rest Period,29.183812173830873,2,GREEN,5.0,False,False,865
15,HMI Supervision,38.65146729141362,2,ORANGE,2.0,False,False,865
30,Material Delivery,52.92385911012259,3,RED,0.1,True,False,865
45,Packaging Preparation,68.66261352300448,4,RED,0.1,True,False,865
0,Rest Period,28.56696412611288,2,GREEN,5.0,False,False,866
15,HMI Supervision,38.256296207078336,2,ORANGE,2.0,False,False,866
30,Material Delivery,52.002939932588276,3,RED,0.1,True,False,866
45,Packaging Preparation,69.48981187643962,4,RED,0.1,True,False,866
0,Rest Period,27.573046445071427,2,GREEN,5.0,False,False,867
15,HMI Supervision,37.61892311616178,2,ORANGE,2.0,False,False,867
30,Material Delivery,52.43931311743212,3,RED,0.1,True,False,867
45,Packaging Preparation,69.04466933121878,4,RED,0.1,True,False,867
0,Rest Period,28.223102717234646,2,GREEN,5.0,False,False,868
15,HMI Supervision,37.542473771522644,2,ORANGE,2.0,False,False,868
30,Material Delivery,52.55963511466275,3,RED,0.1,True,False,868
45,Packaging Preparation,69.42088922708413,4,RED,0.1,True,False,868
0,Rest Period,27.911075334571375,2,GREEN,5.0,False,False,869
15,HMI Supervision,38.60306577881403,2,ORANGE,2.0,False,False,869
30,Material Delivery,52.666801890142544,3,RED,0.1,True,False,869
45,Packaging Preparation,69.36724283050826,4,RED,0.1,True,False,869
0,Rest Period,28.13179727794755,2,GREEN,5.0,False,False,870
15,HMI Supervision,39.093741567195885,2,ORANGE,2.0,False,False,870
30,Material Delivery,52.480581061207474,3,RED,0.1,True,False,870
45,Packaging Preparation,69.6301810109107,4,RED,0.1,True,False,870
0,Rest Period,28.468825972761167,2,GREEN,5.0,False,False,871
15,HMI Supervision,37.91367483014919,2,ORANGE,2.0,False,False,871
30,Material Delivery,50.63798059252159,3,RED,0.1,True,False,871
45,Packaging Preparation,66.83761454884197,4,RED,0.1,True,False,871
0,Rest Period,28.699034377405088,2,GREEN,5.0,False,False,872
15,HMI Supervision,39.29423295621178,2,ORANGE,2.0,False,False,872
30,Material Delivery,52.39085222575604,3,RED,0.1,True,False,872
45,Packaging Preparation,69.83663097558065,4,RED,0.1,True,False,872
0,Rest Period,28.9440150667982,2,GREEN,5.0,False,False,873
15,HMI Supervision,38.85220533992639,2,ORANGE,2.0,False,False,873
30,Material Delivery,51.846272057472646,3,RED,0.1,True,False,873
45,Packaging Preparation,69.3308303647409,4,RED,0.1,True,False,873
0,Rest Period,27.37126663871868,2,GREEN,5.0,False,False,874
15,HMI Supervision,38.28256722012568,2,ORANGE,2.0,False,False,874
30,Material Delivery,52.698600051505416,3,RED,0.1,True,False,874
45,Packaging Preparation,68.25304079367694,4,RED,0.1,True,False,874
0,Rest Period,26.846266576842396,2,GREEN,5.0,False,False,875
15,HMI Supervision,37.56207064507318,2,ORANGE,2.0,False,False,875
30,Material Delivery,51.09536375423862,3,RED,0.1,True,False,875
45,Packaging Preparation,67.2530734859456,4,RED,0.1,True,True,875
0,Rest Period,27.374647717059254,2,GREEN,5.0,False,False,876
15,HMI Supervision,36.92311844002628,2,ORANGE,2.0,False,False,876
30,Material Delivery,50.25840849979086,3,RED,0.1,True,False,876
45,Packaging Preparation,66.32209420893649,4,RED,0.1,True,False,876
0,Rest Period,27.374922727015875,2,GREEN,5.0,False,False,877
15,HMI Supervision,37.1362962460737,2,ORANGE,2.0,False,False,877
30,Material Delivery,51.22772286577218,3,RED,0.1,True,False,877
45,Packaging Preparation,68.75301365959783,4,RED,0.1,True,False,877
0,Rest Period,28.3209260357822,2,GREEN,5.0,False,False,878
15,HMI Supervision,37.44646489934222,2,ORANGE,2.0,False,False,878
30,Material Delivery,51.071377231326586,3,RED,0.1,True,False,878
45,Packaging Preparation,67.65651265714922,4,RED,0.1,True,False,878
0,Rest Period,28.273881287130035,2,GREEN,5.0,False,False,879
15,HMI Supervision,38.214798227144804,2,ORANGE,2.0,False,False,879
30,Material Delivery,51.50905632888449,3,RED,0.1,True,False,879
45,Packaging Preparation,67.68004806166151,4,RED,0.1,True,False,879
0,Rest Period,28.79116652981959,2,GREEN,5.0,False,False,880
15,HMI Supervision,39.13472088745375,2,ORANGE,2.0,False,False,880
30,Material Delivery,54.291809087967266,3,RED,0.1,True,False,880
45,Packaging Preparation,71.07857285251163,4,RED,0.1,True,False,880
0,Rest Period,27.280538442981545,2,GREEN,5.0,False,False,881
15,HMI Supervision,38.09082590312356,2,ORANGE,2.0,False,False,881
30,Material Delivery,53.240164548723484,3,RED,0.1,True,False,881
45,Packaging Preparation,69.25950614924588,4,RED,0.1,True,False,881
0,Rest Period,28.839932797237296,2,GREEN,5.0,False,False,882
15,HMI Supervision,39.69315390087565,2,ORANGE,2.0,False,False,882
30,Material Delivery,54.87998911300453,3,RED,0.1,True,False,882
45,Packaging Preparation,71.49846016216003,4,RED,0.1,True,False,882
0,Rest Period,27.086948154677714,2,GREEN,5.0,False,False,883
15,HMI Supervision,36.20088693629737,2,ORANGE,2.0,False,False,883
30,Material Delivery,49.187898018017805,3,RED,0.1,True,False,883
45,Packaging Preparation,64.80470070710106,4,RED,0.1,True,False,883
0,Rest Period,28.371480028029012,2,GREEN,5.0,False,False,884
15,HMI Supervision,38.428900468116275,2,ORANGE,2.0,False,False,884
30,Material Delivery,52.58529120645483,3,RED,0.1,True,False,884
45,Packaging Preparation,68.8173279199895,4,RED,0.1,True,False,884
0,Rest Period,27.620940127468753,2,GREEN,5.0,False,False,885
15,HMI Supervision,37.53580196170222,2,ORANGE,2.0,False,False,885
30,Material Delivery,51.89900689676061,3,RED,0.1,True,False,885
45,Packaging Preparation,68.44332834751961,4,RED,0.1,True,False,885
0,Rest Period,27.553700974726063,2,GREEN,5.0,False,False,886
15,HMI Supervision,36.78148122905127,2,ORANGE,2.0,False,False,886
30,Material Delivery,51.25957053527136,3,RED,0.1,True,False,886
45,Packaging Preparation,66.84965190875295,4,RED,0.1,True,False,886
0,Rest Period,28.925842150286595,2,GREEN,5.0,False,False,887
15,HMI Supervision,38.44647474454131,2,ORANGE,2.0,False,False,887
30,Material Delivery,51.027046629554164,3,RED,0.1,True,False,887
45,Packaging Preparation,68.55051423442738,4,RED,0.1,True,False,887
0,Rest Period,27.427962266923892,2,GREEN,5.0,False,False,888
15,HMI Supervision,36.52962686122281,2,ORANGE,2.0,False,False,888
30,Material Delivery,51.54397229787587,3,RED,0.1,True,False,888
45,Packaging Preparation,68.3012424128987,4,RED,0.1,True,False,888
0,Rest Period,27.80998560478335,2,GREEN,5.0,False,False,889
15,HMI Supervision,37.89439264580576,2,ORANGE,2.0,False,False,889
30,Material Delivery,52.69359726124994,3,RED,0.1,True,False,889
45,Packaging Preparation,69.36175594949898,4,RED,0.1,True,False,889
0,Rest Period,29.11347889026417,2,GREEN,5.0,False,False,890
15,HMI Supervision,39.23189147780553,2,ORANGE,2.0,False,False,890
30,Material Delivery,52.930857842814994,3,RED,0.1,True,False,890
45,Packaging Preparation,67.60203661812594,4,RED,0.1,True,False,890
0,Rest Period,27.591962354330953,2,GREEN,5.0,False,False,891
15,HMI Supervision,37.20512374901868,2,ORANGE,2.0,False,False,891
30,Material Delivery,51.633063090763024,3,RED,0.1,True,False,891
45,Packaging Preparation,67.63954315348845,4,RED,0.1,True,False,891
0,Rest Period,29.007492106000644,2,GREEN,5.0,False,False,892
15,HMI Supervision,39.39728967178771,2,ORANGE,2.0,False,False,892
30,Material Delivery,54.59100609910502,3,RED,0.1,True,False,892
45,Packaging Preparation,71.5227062274586,4,RED,0.1,True,False,892
0,Rest Period,29.181678105060268,2,GREEN,5.0,False,False,893
15,HMI Supervision,39.74184366814679,2,ORANGE,2.0,False,False,893
30,Material Delivery,53.53292520295889,3,RED,0.1,True,False,893
45,Packaging Preparation,70.44954051740208,4,RED,0.1,True,False,893
0,Rest Period,29.256773475946318,2,GREEN,5.0,False,False,894
15,HMI Supervision,38.845174142842446,2,ORANGE,2.0,False,False,894
30,Material Delivery,52.84629788812356,3,RED,0.1,True,False,894
45,Packaging Preparation,68.30063136777817,4,RED,0.1,True,False,894
0,Rest Period,28.65001059720639,2,GREEN,5.0,False,False,895
15,HMI Supervision,38.959741175153056,2,ORANGE,2.0,False,False,895
30,Material Delivery,53.498771044625705,3,RED,0.1,True,False,895
45,Packaging Preparation,70.70356150087477,4,RED,0.1,True,False,895
0,Rest Period,27.42990597322712,2,GREEN,5.0,False,False,896
15,HMI Supervision,37.44576434004346,2,ORANGE,2.0,False,False,896
30,Material Delivery,51.05635409293805,3,RED,0.1,True,False,896
45,Packaging Preparation,65.81214221940702,4,RED,0.1,True,False,896
0,Rest Period,29.333300826425038,2,GREEN,5.0,False,False,897
15,HMI Supervision,38.80146308819067,2,ORANGE,2.0,False,False,897
30,Material Delivery,52.008276178770174,3,RED,0.1,True,False,897
45,Packaging Preparation,68.95734589495942,4,RED,0.1,True,False,897
0,Rest Period,27.340341986325228,2,GREEN,5.0,False,False,898
15,HMI Supervision,37.576404033682536,2,ORANGE,2.0,False,False,898
30,Material Delivery,51.53180430406114,3,RED,0.1,True,False,898
45,Packaging Preparation,67.7740529112861,4,RED,0.1,True,False,898
0,Rest Period,28.062874618673334,2,GREEN,5.0,False,False,899
15,HMI Supervision,38.74146775632574,2,ORANGE,2.0,False,False,899
30,Material Delivery,51.662180570481866,3,RED,0.1,True,False,899
45,Packaging Preparation,69.10032574107316,4,RED,0.1,True,False,899
0,Rest Period,27.708136281593163,2,GREEN,5.0,False,False,900
15,HMI Supervision,37.79511953112562,2,ORANGE,2.0,False,False,900
30,Material Delivery,52.95594442877582,3,RED,0.1,True,False,900
45,Packaging Preparation,68.21232283921906,4,RED,0.1,True,False,900
0,Rest Period,27.74505926293932,2,GREEN,5.0,False,False,901
15,HMI Supervision,37.70725607224676,2,ORANGE,2.0,False,False,901
30,Material Delivery,51.00777168065291,3,RED,0.1,True,False,901
45,Packaging Preparation,65.9260987555908,4,RED,0.1,True,False,901
0,Rest Period,28.221600470098494,2,GREEN,5.0,False,False,902
15,HMI Supervision,39.151386747011024,2,ORANGE,2.0,False,False,902
30,Material Delivery,54.34593772142306,3,RED,0.1,True,False,902
45,Packaging Preparation,69.2132623557354,4,RED,0.1,True,False,902
0,Rest Period,29.08117230092008,2,GREEN,5.0,False,False,903
15,HMI Supervision,39.85341545257174,2,ORANGE,2.0,False,False,903
30,Material Delivery,55.05173956715856,3,RED,0.1,True,False,903
45,Packaging Preparation,69.52662560050572,4,RED,0.1,True,False,903
0,Rest Period,26.865240532852972,2,GREEN,5.0,False,False,904
15,HMI Supervision,36.59073412800144,2,ORANGE,2.0,False,False,904
30,Material Delivery,50.85647943447474,3,RED,0.1,True,False,904
45,Packaging Preparation,67.42618349494964,4,RED,0.1,True,False,904
0,Rest Period,28.883706698079656,2,GREEN,5.0,False,False,905
15,HMI Supervision,38.16942423060837,2,ORANGE,2.0,False,False,905
30,Material Delivery,51.51821259828979,3,RED,0.1,True,False,905
45,Packaging Preparation,68.10924748960569,4,RED,0.1,True,False,905
0,Rest Period,27.170175928185998,2,GREEN,5.0,False,False,906
15,HMI Supervision,37.93050135259525,2,ORANGE,2.0,False,False,906
30,Material Delivery,51.22564675114534,3,RED,0.1,True,False,906
45,Packaging Preparation,66.69997419384929,4,RED,0.1,True,False,906
0,Rest Period,26.87682449887226,2,GREEN,5.0,False,False,907
15,HMI Supervision,37.36977465646399,2,ORANGE,2.0,False,False,907
30,Material Delivery,50.639830383744105,3,RED,0.1,True,False,907
45,Packaging Preparation,67.2353810894022,4,RED,0.1,True,True,907
0,Rest Period,28.848375951603792,2,GREEN,5.0,False,False,908
15,HMI Supervision,38.27827007756911,2,ORANGE,2.0,False,False,908
30,Material Delivery,52.18602596137704,3,RED,0.1,True,False,908
45,Packaging Preparation,67.66051201097662,4,RED,0.1,True,False,908
0,Rest Period,28.41952296804526,2,GREEN,5.0,False,False,909
15,HMI Supervision,38.32917654401833,2,ORANGE,2.0,False,False,909
30,Material Delivery,51.72523930410409,3,RED,0.1,True,False,909
45,Packaging Preparation,68.60465442090774,4,RED,0.1,True,False,909
0,Rest Period,28.233515645427175,2,GREEN,5.0,False,False,910
15,HMI Supervision,37.56091865511617,2,ORANGE,2.0,False,False,910
30,Material Delivery,50.69574717278632,3,RED,0.1,True,False,910
45,Packaging Preparation,66.88981738494067,4,RED,0.1,True,False,910
0,Rest Period,29.220389655963295,2,GREEN,5.0,False,False,911
15,HMI Supervision,39.71736040630522,2,ORANGE,2.0,False,False,911
30,Material Delivery,52.56846316017739,3,RED,0.1,True,False,911
45,Packaging Preparation,67.52935301108045,4,RED,0.1,True,False,911
0,Rest Period,27.158737810811537,2,GREEN,5.0,False,False,912
15,HMI Supervision,36.935621135062966,2,ORANGE,2.0,False,False,912
30,Material Delivery,49.850632715864464,3,RED,0.1,True,False,912
45,Packaging Preparation,65.17743587117539,4,RED,0.1,True,False,912
0,Rest Period,26.850928708671553,2,GREEN,5.0,False,False,913
15,HMI Supervision,37.57024692716308,2,ORANGE,2.0,False,False,913
30,Material Delivery,52.327367853712204,3,RED,0.1,True,False,913
45,Packaging Preparation,69.876006270154,4,RED,0.1,True,False,913
0,Rest Period,27.536563478030814,2,GREEN,5.0,False,False,914
15,HMI Supervision,36.715038238486414,2,ORANGE,2.0,False,False,914
30,Material Delivery,49.37966276545685,3,RED,0.1,True,False,914
45,Packaging Preparation,65.24584509339458,4,RED,0.1,True,False,914
0,Rest Period,27.387059322200734,2,GREEN,5.0,False,False,915
15,HMI Supervision,37.40159530145207,2,ORANGE,2.0,False,False,915
30,Material Delivery,50.14634384859932,3,RED,0.1,True,False,915
45,Packaging Preparation,65.28009692109737,4,RED,0.1,True,False,915
0,Rest Period,27.23865199741279,2,GREEN,5.0,False,False,916
15,HMI Supervision,36.71629207661971,2,ORANGE,2.0,False,False,916
30,Material Delivery,51.8999894946458,3,RED,0.1,True,False,916
45,Packaging Preparation,67.47590101295727,4,RED,0.1,True,False,916
0,Rest Period,26.874928413975145,2,GREEN,5.0,False,False,917
15,HMI Supervision,37.23494233166524,2,ORANGE,2.0,False,False,917
30,Material Delivery,52.42381749806903,3,RED,0.1,True,False,917
45,Packaging Preparation,69.09611882694317,4,RED,0.1,True,False,917
0,Rest Period,28.082823923562195,2,GREEN,5.0,False,False,918
15,HMI Supervision,38.042274985014615,2,ORANGE,2.0,False,False,918
30,Material Delivery,52.568807620694145,3,RED,0.1,True,False,918
45,Packaging Preparation,68.07092892141299,4,RED,0.1,True,False,918
0,Rest Period,28.04033027755667,2,GREEN,5.0,False,False,919
15,HMI Supervision,37.42389578533182,2,ORANGE,2.0,False,False,919
30,Material Delivery,52.72684799788359,3,RED,0.1,True,False,919
45,Packaging Preparation,67.80455838250751,4,RED,0.1,True,False,919
0,Rest Period,28.583728391034498,2,GREEN,5.0,False,False,920
15,HMI Supervision,38.715356489627204,2,ORANGE,2.0,False,False,920
30,Material Delivery,52.60993297121827,3,RED,0.1,True,False,920
45,Packaging Preparation,68.63825742383169,4,RED,0.1,True,False,920
0,Rest Period,27.238492676361492,2,GREEN,5.0,False,False,921
15,HMI Supervision,37.638608443509014,2,ORANGE,2.0,False,False,921
30,Material Delivery,50.471202914553,3,RED,0.1,True,False,921
45,Packaging Preparation,65.30448664033855,4,RED,0.1,True,False,921
0,Rest Period,28.121281437626646,2,GREEN,5.0,False,False,922
15,HMI Supervision,38.34979008064066,2,ORANGE,2.0,False,False,922
30,Material Delivery,52.10723282598451,3,RED,0.1,True,False,922
45,Packaging Preparation,69.72082410180093,4,RED,0.1,True,False,922
0,Rest Period,28.539210207055664,2,GREEN,5.0,False,False,923
